kode_transaksi,nominal,tanggal_transaksi,customer_id,product_id,product_name,product_category,total_transaksi,margin,status_transaksi
2364070,55061,01/09/2023,3773,PAMKSRK,PDAM Kota Surakarta,PDAM,55061,11,PAID
2364073,76422,01/09/2023,3815,PAMBTM,PDAM ATB Batam,PDAM,76422,11,PAID
2364101,50880,01/09/2023,3773,PLN,PLN,PLN Pascabayar,50880,11,PAID
2364176,187961,01/09/2023,21753,PAMKBKS,PDAM Kab. Bekasi,PDAM,187961,11,PAID
2364180,217209,01/09/2023,20800,PLN,PLN,PLN Pascabayar,217209,11,PAID
2364188,317424,01/09/2023,3773,PLN,PLN,PLN Pascabayar,317424,11,PAID
2364203,65931,01/09/2023,3773,PLN,PLN,PLN Pascabayar,65931,11,PAID
2364208,441299,01/09/2023,3773,PLN,PLN,PLN Pascabayar,441299,11,PAID
2364215,35687,01/09/2023,3773,PLN,PLN,PLN Pascabayar,35687,11,PAID
2364231,81424,01/09/2023,3773,PLN,PLN,PLN Pascabayar,81424,11,PAID
2364235,135055,01/09/2023,3773,PLN,PLN,PLN Pascabayar,135055,11,PAID
2364241,54200,01/09/2023,3773,PLN,PLN,PLN Pascabayar,54200,11,PAID
2364244,33557,01/09/2023,21259,PLN,PLN,PLN Pascabayar,33557,11,PAID
2364256,65090,01/09/2023,3773,PLN,PLN,PLN Pascabayar,65090,11,PAID
2364265,5211,01/09/2023,3773,PLN,PLN,PLN Pascabayar,5211,11,PAID
2364304,182686,01/09/2023,5451,PLN,PLN,PLN Pascabayar,182686,11,PAID
2364309,257547,01/09/2023,5451,PLN,PLN,PLN Pascabayar,257547,11,PAID
2364311,35761,01/09/2023,5451,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2364314,231426,01/09/2023,5451,PLN,PLN,PLN Pascabayar,231426,11,PAID
2364331,35761,01/09/2023,24980,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2364342,59761,01/09/2023,20696,PAMBTM,PDAM ATB Batam,PDAM,59761,11,PAID
2364349,57019,01/09/2023,3773,PAMJAYA,PDAM PAMJAYA,PDAM,57019,11,PAID
2364354,86261,01/09/2023,3210,PAMDPK,PDAM Kota Depok,PDAM,86261,11,PAID
2364367,30725,01/09/2023,21259,PLN,PLN,PLN Pascabayar,30725,11,PAID
2364374,62461,01/09/2023,3469,PAMKLP,PDAM Kab. Kulon Progo,PDAM,62461,11,PAID
2364379,7658,01/09/2023,21259,PLN,PLN,PLN Pascabayar,7658,11,PAID
2364386,31300,01/09/2023,3469,PLN,PLN,PLN Pascabayar,31300,11,PAID
2364387,301054,01/09/2023,3773,PLN,PLN,PLN Pascabayar,301054,11,PAID
2364398,147494,01/09/2023,3773,PLN,PLN,PLN Pascabayar,147494,11,PAID
2364426,382471,01/09/2023,3773,PLN,PLN,PLN Pascabayar,382471,11,PAID
2364428,276880,01/09/2023,3773,PLN,PLN,PLN Pascabayar,276880,11,PAID
2364436,70761,01/09/2023,5997,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2364489,26800,01/09/2023,21493,PLN,PLN,PLN Pascabayar,26800,11,PAID
2364524,16035,01/09/2023,2217,PLN,PLN,PLN Pascabayar,16035,11,PAID
2364567,22122,01/09/2023,3773,PLN,PLN,PLN Pascabayar,22122,11,PAID
2364693,77639,01/09/2023,3773,PLN,PLN,PLN Pascabayar,77639,11,PAID
2364698,7713,01/09/2023,887,PLN,PLN,PLN Pascabayar,7713,11,PAID
2364705,20787,01/09/2023,3773,PLN,PLN,PLN Pascabayar,20787,11,PAID
2364729,79068,01/09/2023,1899,PLN,PLN,PLN Pascabayar,79068,11,PAID
2364732,13811,01/09/2023,3773,INDOVISION,Indovision,TV Pascabayar,13811,11,PAID
2364758,76696,01/09/2023,24980,PAMMDN,PDAM Medan,PDAM,76696,11,PAID
2364763,35761,01/09/2023,19608,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2364768,58011,01/09/2023,21259,PLN,PLN,PLN Pascabayar,58011,11,PAID
2364789,140761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2364819,58731,01/09/2023,3773,PLN,PLN,PLN Pascabayar,58731,11,PAID
2364834,119237,01/09/2023,1899,PLN,PLN,PLN Pascabayar,119237,11,PAID
2364840,70761,01/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2364841,333582,01/09/2023,3773,PLN,PLN,PLN Pascabayar,333582,11,PAID
2364870,38409,01/09/2023,1453,PLN,PLN,PLN Pascabayar,38409,11,PAID
2364873,40061,01/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,40061,11,PAID
2364902,13811,01/09/2023,3773,INDOVISION,Indovision,TV Pascabayar,13811,11,PAID
2364915,8309,01/09/2023,3210,PLN,PLN,PLN Pascabayar,8309,11,PAID
2364952,67011,01/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,67011,11,PAID
2364959,6821,01/09/2023,3773,PLN,PLN,PLN Pascabayar,6821,11,PAID
2364965,53800,01/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2365001,10999,01/09/2023,3773,PLN,PLN,PLN Pascabayar,10999,11,PAID
2365006,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365009,37320,01/09/2023,3210,PLN,PLN,PLN Pascabayar,37320,11,PAID
2365013,10911,01/09/2023,3210,PLN,PLN,PLN Pascabayar,10911,11,PAID
2365015,100761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,100761,11,PAID
2365030,70761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365031,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365036,70761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365040,39041,01/09/2023,3773,PLN,PLN,PLN Pascabayar,39041,11,PAID
2365058,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365075,47076,01/09/2023,19255,PLN,PLN,PLN Pascabayar,47076,11,PAID
2365084,80147,01/09/2023,3773,PLN,PLN,PLN Pascabayar,80147,11,PAID
2365104,8981,01/09/2023,3062,PLN,PLN,PLN Pascabayar,8981,11,PAID
2365123,50080,01/09/2023,3773,PLN,PLN,PLN Pascabayar,50080,11,PAID
2365129,70761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365131,105761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2365135,70761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365140,105761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2365149,27261,01/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,27261,11,PAID
2365154,21761,01/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,21761,11,PAID
2365156,35011,01/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,35011,11,PAID
2365162,53313,01/09/2023,3773,PLN,PLN,PLN Pascabayar,53313,11,PAID
2365165,9893,01/09/2023,3773,PLN,PLN,PLN Pascabayar,9893,11,PAID
2365188,8298,01/09/2023,3773,PLN,PLN,PLN Pascabayar,8298,11,PAID
2365194,157945,01/09/2023,3773,PLN,PLN,PLN Pascabayar,157945,11,PAID
2365220,328905,01/09/2023,26844,PLN,PLN,PLN Pascabayar,328905,11,PAID
2365245,128717,01/09/2023,19990,PLN,PLN,PLN Pascabayar,128717,11,PAID
2365264,43854,01/09/2023,3773,PLN,PLN,PLN Pascabayar,43854,11,PAID
2365276,50361,01/09/2023,2217,PAMKCLCP,PDAM Kab. Cilacap,PDAM,50361,11,PAID
2365294,424113,01/09/2023,20800,PLN,PLN,PLN Pascabayar,424113,11,PAID
2365295,107339,01/09/2023,3773,PLN,PLN,PLN Pascabayar,107339,11,PAID
2365301,129647,01/09/2023,3773,PLN,PLN,PLN Pascabayar,129647,11,PAID
2365304,324417,01/09/2023,3773,PLN,PLN,PLN Pascabayar,324417,11,PAID
2365307,180263,01/09/2023,6533,PLN,PLN,PLN Pascabayar,180263,11,PAID
2365313,134109,01/09/2023,3773,PLN,PLN,PLN Pascabayar,134109,11,PAID
2365323,35780,01/09/2023,3773,PLN,PLN,PLN Pascabayar,35780,11,PAID
2365326,179322,01/09/2023,3773,PAMMKSR,PDAM Makassar,PDAM,179322,11,PAID
2365330,7366,01/09/2023,3773,PLN,PLN,PLN Pascabayar,7366,11,PAID
2365381,51477,01/09/2023,3773,PLN,PLN,PLN Pascabayar,51477,11,PAID
2365398,105761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2365445,11916,01/09/2023,3773,PLN,PLN,PLN Pascabayar,11916,11,PAID
2365458,8788,01/09/2023,19577,PLN,PLN,PLN Pascabayar,8788,11,PAID
2365552,70761,01/09/2023,3210,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365565,44943,01/09/2023,3773,PLN,PLN,PLN Pascabayar,44943,11,PAID
2365573,9895,01/09/2023,3210,PLN,PLN,PLN Pascabayar,9895,11,PAID
2365581,26975,01/09/2023,3773,PLN,PLN,PLN Pascabayar,26975,11,PAID
2365591,95241,01/09/2023,3773,PLN,PLN,PLN Pascabayar,95241,11,PAID
2365603,33746,01/09/2023,3773,PLN,PLN,PLN Pascabayar,33746,11,PAID
2365605,22955,01/09/2023,3773,PLN,PLN,PLN Pascabayar,22955,11,PAID
2365610,36983,01/09/2023,3773,PLN,PLN,PLN Pascabayar,36983,11,PAID
2365615,200761,01/09/2023,22040,BPJSKS,BPJS Kesehatan,BPJS,200761,11,PAID
2365628,76370,01/09/2023,19577,PLN,PLN,PLN Pascabayar,76370,11,PAID
2365633,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365653,115614,01/09/2023,3210,PLN,PLN,PLN Pascabayar,115614,11,PAID
2365655,498755,01/09/2023,3210,PLN,PLN,PLN Pascabayar,498755,11,PAID
2365662,305434,01/09/2023,3210,PLN,PLN,PLN Pascabayar,305434,11,PAID
2365666,70761,01/09/2023,19990,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2365673,40760,01/09/2023,19577,PLN,PLN,PLN Pascabayar,40760,11,PAID
2365683,800761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,800761,11,PAID
2365686,197383,01/09/2023,3210,PLN,PLN,PLN Pascabayar,197383,11,PAID
2365700,50933,01/09/2023,4417,PLN,PLN,PLN Pascabayar,50933,11,PAID
2365706,40050,01/09/2023,3773,PLN,PLN,PLN Pascabayar,40050,11,PAID
2365708,67268,01/09/2023,3210,PLN,PLN,PLN Pascabayar,67268,11,PAID
2365716,334881,01/09/2023,3210,PLN,PLN,PLN Pascabayar,334881,11,PAID
2365717,12065,01/09/2023,3773,PLN,PLN,PLN Pascabayar,12065,11,PAID
2365733,99293,01/09/2023,3353,PLN,PLN,PLN Pascabayar,99293,11,PAID
2365738,43986,01/09/2023,19577,PAMKKDS,PDAM Kab. Kudus,PDAM,43986,11,PAID
2365747,64011,01/09/2023,20890,PLN,PLN,PLN Pascabayar,64011,11,PAID
2365756,25653,01/09/2023,19353,PLN,PLN,PLN Pascabayar,25653,11,PAID
2365788,21662,01/09/2023,6568,PLN,PLN,PLN Pascabayar,21662,11,PAID
2365795,284722,01/09/2023,6568,PLN,PLN,PLN Pascabayar,284722,11,PAID
2365826,107664,01/09/2023,19577,PLN,PLN,PLN Pascabayar,107664,11,PAID
2365838,90661,01/09/2023,3773,PAMKTPN,PDAM Tapin,PDAM,90661,11,PAID
2365852,92467,01/09/2023,5581,PLN,PLN,PLN Pascabayar,92467,11,PAID
2365915,48961,01/09/2023,3773,PAMKLP,PDAM Kab. Kulon Progo,PDAM,48961,11,PAID
2365928,76910,01/09/2023,19577,PLN,PLN,PLN Pascabayar,76910,11,PAID
2365930,43986,01/09/2023,19577,PAMKKDS,PDAM Kab. Kudus,PDAM,43986,11,PAID
2365964,175761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,175761,11,PAID
2365967,134796,01/09/2023,20890,PLN,PLN,PLN Pascabayar,134796,11,PAID
2365968,35761,01/09/2023,2935,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365979,143032,01/09/2023,3773,PLN,PLN,PLN Pascabayar,143032,11,PAID
2365982,5706,01/09/2023,5581,PLN,PLN,PLN Pascabayar,5706,11,PAID
2365983,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2365988,20391,01/09/2023,3873,PLN,PLN,PLN Pascabayar,20391,11,PAID
2365992,16452,01/09/2023,3773,PLN,PLN,PLN Pascabayar,16452,11,PAID
2365997,84351,01/09/2023,3773,PLN,PLN,PLN Pascabayar,84351,11,PAID
2365999,28879,01/09/2023,3773,PLN,PLN,PLN Pascabayar,28879,11,PAID
2366017,48110,01/09/2023,3773,PLN,PLN,PLN Pascabayar,48110,11,PAID
2366022,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2366024,94761,01/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,94761,11,PAID
2366026,34761,01/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,34761,11,PAID
2366033,380470,01/09/2023,3773,PLN,PLN,PLN Pascabayar,380470,11,PAID
2366047,128160,01/09/2023,3773,PLN,PLN,PLN Pascabayar,128160,11,PAID
2366055,48261,01/09/2023,21259,PAMKBYM,PDAM Kab. Banyumas,PDAM,48261,11,PAID
2366059,32420,01/09/2023,3062,PLN,PLN,PLN Pascabayar,32420,11,PAID
2366085,96693,01/09/2023,2,PAMSMD,PDAM Kota Samarinda,PDAM,96693,11,PAID
2366089,1845417,01/09/2023,21259,BPJSKS,BPJS Kesehatan,BPJS,1845417,11,PAID
2366091,177261,01/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,177261,11,PAID
2366118,89254,01/09/2023,3773,PLN,PLN,PLN Pascabayar,89254,11,PAID
2366121,39498,01/09/2023,21259,PLN,PLN,PLN Pascabayar,39498,11,PAID
2366131,75531,01/09/2023,3062,PLN,PLN,PLN Pascabayar,75531,11,PAID
2366137,168011,01/09/2023,2904,TELKOM,Telkom,Telkom,168011,11,PAID
2366142,19816,01/09/2023,19577,PLN,PLN,PLN Pascabayar,19816,11,PAID
2366147,140761,01/09/2023,3419,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2366164,144519,01/09/2023,3773,PLN,PLN,PLN Pascabayar,144519,11,PAID
2366169,105761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2366170,35860,01/09/2023,2,PAMBJS,PDAM Banjarmasin,PDAM,35860,11,PAID
2366178,58703,01/09/2023,3773,PLN,PLN,PLN Pascabayar,58703,11,PAID
2366218,92518,01/09/2023,3773,PLN,PLN,PLN Pascabayar,92518,11,PAID
2366229,105761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,105761,11,PAID
2366236,178725,01/09/2023,3773,PLN,PLN,PLN Pascabayar,178725,11,PAID
2366243,117750,01/09/2023,3773,PLN,PLN,PLN Pascabayar,117750,11,PAID
2366245,5892,01/09/2023,3773,PLN,PLN,PLN Pascabayar,5892,11,PAID
2366253,26003,01/09/2023,21186,PLN,PLN,PLN Pascabayar,26003,11,PAID
2366255,112761,01/09/2023,6259,XL,XL Pasca,Pulsa Pascabayar,112761,0,FAILED
2366271,65698,01/09/2023,3773,PLN,PLN,PLN Pascabayar,65698,11,PAID
2366281,209956,01/09/2023,3773,PLN,PLN,PLN Pascabayar,209956,11,PAID
2366284,5706,01/09/2023,3773,PLN,PLN,PLN Pascabayar,5706,11,PAID
2366285,100761,01/09/2023,4417,BPJSKS,BPJS Kesehatan,BPJS,100761,11,PAID
2366316,22955,01/09/2023,6606,PLN,PLN,PLN Pascabayar,22955,11,PAID
2366324,8045,01/09/2023,20387,PLN,PLN,PLN Pascabayar,8045,11,PAID
2366336,164935,01/09/2023,3773,PLN,PLN,PLN Pascabayar,164935,11,PAID
2366357,94266,01/09/2023,19577,PAMKKDS,PDAM Kab. Kudus,PDAM,94266,11,PAID
2366359,45202,01/09/2023,3773,PLN,PLN,PLN Pascabayar,45202,11,PAID
2366361,96535,01/09/2023,4366,PLN,PLN,PLN Pascabayar,96535,11,PAID
2366379,95442,01/09/2023,3773,PLN,PLN,PLN Pascabayar,95442,11,PAID
2366383,102878,01/09/2023,3773,PLN,PLN,PLN Pascabayar,102878,11,PAID
2366407,140761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2366412,32461,01/09/2023,3773,PAMKSNP,PDAM Kab. Sumenep,PDAM,32461,11,PAID
2366424,430113,01/09/2023,18920,PLN,PLN,PLN Pascabayar,430113,11,PAID
2366458,148981,01/09/2023,21050,PLN,PLN,PLN Pascabayar,148981,11,PAID
2366465,35761,01/09/2023,21259,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2366468,60723,01/09/2023,4366,PLN,PLN,PLN Pascabayar,60723,11,PAID
2366488,91045,01/09/2023,3773,PLN,PLN,PLN Pascabayar,91045,11,PAID
2366491,280166,01/09/2023,3773,PLN,PLN,PLN Pascabayar,280166,11,PAID
2366496,54541,01/09/2023,3773,PLN,PLN,PLN Pascabayar,54541,11,PAID
2366540,160405,01/09/2023,3773,PLN,PLN,PLN Pascabayar,160405,11,PAID
2366543,61311,01/09/2023,3773,PAMKGRSK,PDAM Kab. Gresik,PDAM,61311,11,PAID
2366568,184903,01/09/2023,19608,PLN,PLN,PLN Pascabayar,184903,11,PAID
2366578,6114,01/09/2023,22869,PLN,PLN,PLN Pascabayar,6114,11,PAID
2366620,45616,01/09/2023,3773,PLN,PLN,PLN Pascabayar,45616,11,PAID
2366658,42265,01/09/2023,3773,PLN,PLN,PLN Pascabayar,42265,11,PAID
2366668,9562,01/09/2023,4927,PLN,PLN,PLN Pascabayar,9562,11,PAID
2366747,47534,01/09/2023,21259,PLN,PLN,PLN Pascabayar,47534,11,PAID
2366806,630761,01/09/2023,3062,BPJSKS,BPJS Kesehatan,BPJS,630761,11,PAID
2366811,21975,01/09/2023,3773,PLN,PLN,PLN Pascabayar,21975,11,PAID
2366826,66179,01/09/2023,3773,PLN,PLN,PLN Pascabayar,66179,11,PAID
2366854,147494,01/09/2023,3773,PLN,PLN,PLN Pascabayar,147494,11,PAID
2366875,46466,01/09/2023,4517,PLN,PLN,PLN Pascabayar,46466,11,PAID
2366957,124111,01/09/2023,3773,HALO,Telkomsel Halo,Pulsa Pascabayar,124111,11,PAID
2366970,35636,01/09/2023,3210,PLN,PLN,PLN Pascabayar,35636,11,PAID
2367040,281342,01/09/2023,3773,PLN,PLN,PLN Pascabayar,281342,11,PAID
2367044,35761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2367056,140761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2367082,200761,01/09/2023,2875,BPJSKS,BPJS Kesehatan,BPJS,200761,11,PAID
2361812,178198,01/09/2023,3773,PLN,PLN,PLN Pascabayar,178198,11,PAID
2361878,9717,01/09/2023,3773,PLN,PLN,PLN Pascabayar,9717,11,PAID
2362171,89082,01/09/2023,3773,PLN,PLN,PLN Pascabayar,89082,11,PAID
2362287,6701,01/09/2023,21493,PLN,PLN,PLN Pascabayar,6701,11,PAID
2362642,67860,01/09/2023,2217,PLN,PLN,PLN Pascabayar,67860,11,PAID
2362818,84895,01/09/2023,3773,PLN,PLN,PLN Pascabayar,84895,11,PAID
2362949,50257,01/09/2023,5581,PLN,PLN,PLN Pascabayar,50257,11,PAID
2362978,211541,01/09/2023,3773,PLN,PLN,PLN Pascabayar,211541,11,PAID
2363049,86622,01/09/2023,3419,PLN,PLN,PLN Pascabayar,86622,11,PAID
2363281,25954,01/09/2023,3773,PLN,PLN,PLN Pascabayar,25954,11,PAID
2364206,65634,01/09/2023,3773,PLN,PLN,PLN Pascabayar,65634,11,PAID
2364446,71598,01/09/2023,3539,PLN,PLN,PLN Pascabayar,71598,11,PAID
2365143,38261,01/09/2023,3773,PAMKBYM,PDAM Kab. Banyumas,PDAM,38261,11,PAID
2365316,140761,01/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,140761,11,PAID
2365731,43097,01/09/2023,21184,PAMKMGL,PDAM Kab. Magelang,PDAM,43097,11,PAID
2365813,173452,01/09/2023,3773,PLN,PLN,PLN Pascabayar,173452,11,PAID
2365996,23048,01/09/2023,3873,PLN,PLN,PLN Pascabayar,23048,11,PAID
2366030,83761,01/09/2023,3773,PAMPNTNK,PDAM Kota Pontianak,PDAM,83761,11,PAID
2366100,73811,01/09/2023,20800,PAMPLB,PDAM Palembang,PDAM,73811,11,PAID
2366394,99903,01/09/2023,3773,PLN,PLN,PLN Pascabayar,99903,11,PAID
2366470,106853,01/09/2023,3773,PLN,PLN,PLN Pascabayar,106853,11,PAID
2366517,562943,01/09/2023,3773,PLN,PLN,PLN Pascabayar,562943,11,PAID
2366673,78158,01/09/2023,4927,PLN,PLN,PLN Pascabayar,78158,11,PAID
2367119,12471,02/09/2023,5581,PLN,PLN,PLN Pascabayar,12471,11,PAID
2367227,10041,02/09/2023,3773,PLN,PLN,PLN Pascabayar,10041,11,PAID
2367228,54061,02/09/2023,3773,PAMKSRK,PDAM Kota Surakarta,PDAM,54061,11,PAID
2367286,430062,02/09/2023,3773,PLN,PLN,PLN Pascabayar,430062,11,PAID
2367294,100613,02/09/2023,3773,PAMBJS,PDAM Banjarmasin,PDAM,100613,11,PAID
2367306,115258,02/09/2023,3773,PAMBJS,PDAM Banjarmasin,PDAM,115258,11,PAID
2367323,65293,02/09/2023,3773,PLN,PLN,PLN Pascabayar,65293,11,PAID
2367347,173216,02/09/2023,3773,PLN,PLN,PLN Pascabayar,173216,11,PAID
2367359,187648,02/09/2023,3773,PLN,PLN,PLN Pascabayar,187648,11,PAID
2367385,67471,02/09/2023,3773,PLN,PLN,PLN Pascabayar,67471,11,PAID
2367388,276880,02/09/2023,3773,PLN,PLN,PLN Pascabayar,276880,11,PAID
2367391,70761,02/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2367400,34053,02/09/2023,3773,PLN,PLN,PLN Pascabayar,34053,11,PAID
2367460,42754,02/09/2023,3773,PLN,PLN,PLN Pascabayar,42754,11,PAID
2367462,32420,02/09/2023,21050,PLN,PLN,PLN Pascabayar,32420,11,PAID
2367463,34461,02/09/2023,3773,PAMBTM,PDAM ATB Batam,PDAM,34461,11,PAID
2367477,70761,02/09/2023,21050,BPJSKS,BPJS Kesehatan,BPJS,70761,11,PAID
2367480,88006,02/09/2023,3773,PLN,PLN,PLN Pascabayar,88006,11,PAID
2367486,85031,02/09/2023,2,PLN,PLN,PLN Pascabayar,85031,11,PAID
2367510,56922,02/09/2023,2037,PLN,PLN,PLN Pascabayar,56922,11,PAID
2367517,87563,02/09/2023,21259,PLN,PLN,PLN Pascabayar,87563,11,PAID
2367522,112948,02/09/2023,3773,PLN,PLN,PLN Pascabayar,112948,11,PAID
2367524,47619,02/09/2023,3773,PAMJAYA,PDAM PAMJAYA,PDAM,47619,11,PAID
2367526,55936,02/09/2023,3773,PAMBGR,PDAM Kota Bogor,PDAM,55936,11,PAID
2367570,52022,02/09/2023,3773,PLN,PLN,PLN Pascabayar,52022,11,PAID
2367574,35761,02/09/2023,3773,BPJSKS,BPJS Kesehatan,BPJS,35761,11,PAID
2367603,69611,02/09/2023,5451,PAMKSGN,PDAM Kab. Sragen,PDAM,69611,11,PAID
2367605,306491,02/09/2023,3773,PLN,PLN,PLN Pascabayar,306491,11,PAID
2367606,67198,02/09/2023,5451,PLN,PLN,PLN Pascabayar,67198,11,PAID
2367609,7379,02/09/2023,1899,PLN,PLN,PLN Pascabayar,7379,11,PAID
2367613,41132,02/09/2023,5997,PLN,PLN,PLN Pascabayar,41132,11,PAID
2367618,70194,02/09/2023,3773,PLN,PLN,PLN Pascabayar,70194,11,PAID
2367621,230691,02/09/2023,3773,PLN,PLN,PLN Pascabayar,230691,11,PAID
2367623,12179,02/09/2023,3773,PLN,PLN,PLN Pascabayar,12179,11,PAID
2367629,147806,02/09/2023,21259,PLN,PLN,PLN Pascabayar,147806,11,PAID
2367631,280761,02/09/2023,2,BPJSKS,BPJS Kesehatan,BPJS,280761,11,PAID
2367642,10782,02/09/2023,6533,PLN,PLN,PLN Pascabayar,10782,11,PAID
2367652,53800,02/09/2023,3773,PLN,PLN,PLN Pascabayar,53800,11,PAID
2367677,27519,02/09/2023,1899,PLN,PLN,PLN Pascabayar,27519,11,PAID
2367683,146480,02/09/2023,2,PLN,PLN,PLN Pascabayar,146480,11,PAID
2367687,7565,02/09/2023,3773,PLN,PLN,PLN Pascabayar,7565,11,PAID
2367711,10911,02/09/2023,3773,PLN,PLN,PLN Pascabayar,10911,11,PAID
2367717,47121,02/09/2023,3773,PLN,PLN,PLN Pascabayar,47121,11,PAID
2367726,70975,02/09/2023,3773,PLN,PLN,PLN Pascabayar,70975,11,PAID
2367736,53313,02/09/2023,19353,PLN,PLN,PLN Pascabayar,53313,11,PAID
2367746,184674,02/09/2023,21259,PLN,PLN,PLN Pascabayar,184674,11,PAID
2367759,51189,02/09/2023,3773,PLN,PLN,PLN Pascabayar,51189,11,PAID
2367762,14322,02/09/2023,21050,PLN,PLN,PLN Pascabayar,14322,11,PAID
2367774,64143,02/09/2023,20387,PLN,PLN,PLN Pascabayar,64143,11,PAID
2367780,53800,02/09/2023,21259,PLN,PLN,PLN Pascabayar,53800,11,PAID
2367791,38136,02/09/2023,20800,PAMPLB,PDAM Palembang,PDAM,38136,11,PAID
2367795,51477,02/09/2023,2,PLN,PLN,PLN Pascabayar,51477,11,PAID
2367803,5706,02/09/2023,2,PLN,PLN,PLN Pascabayar,5706,11,PAID
2367809,51367,02/09/2023,2,PLN,PLN,PLN Pascabayar,51367,11,PAID
2367835,34825,02/09/2023,3773,PLN,PLN,PLN Pascabayar,34825,11,PAID
2367855,75980,02/09/2023,3773,PLN,PLN,PLN Pascabayar,75980,11,PAID
2367863,44802,02/09/2023,19990,PLN,PLN,PLN Pascabayar,44802,11,PAID
2367875,15738,02/09/2023,3773,PLN,PLN,PLN Pascabayar,15738,11,PAID
2367879,15639,02/09/2023,3773,PLN,PLN,PLN Pascabayar,15639,11,PAID
2367881,147494,02/09/2023,3773,PLN,PLN,PLN Pascabayar,147494,11,PAID
2367885,26975,02/09/2023,3773,PLN,PLN,PLN Pascabayar,26975,11,PAID
2367886,76910,02/09/2023,19577,PLN,PLN,PLN Pascabayar,76910,11,PAID
2367887,289490,02/09/2023,3773,PLN,PLN,PLN Pascabayar,289490,11,PAID
2367889,157904,02/09/2023,3773,PLN,PLN,PLN Pascabayar,157904,11,PAID
2367899,190869,02/09/2023,3773,PLN,PLN,PLN Pascabayar,190869,11,PAID
2367906,76524,02/09/2023,3773,PLN,PLN,PLN Pascabayar,76524,11,PAID
2367912,24797,02/09/2023,3773,PLN,PLN,PLN Pascabayar,24797,11,PAID
2367917,31331,02/09/2023,3773,PLN,PLN,PLN Pascabayar,31331,11,PAID
2367918,536140,02/09/2023,3773,PLN,PLN,PLN Pascabayar,536140,11,PAID
2367926,64143,02/09/2023,3773,PLN,PLN,PLN Pascabayar,64143,11,PAID
2367928,28061,02/09/2023,3773,PAMKGWA,PDAM Kab. Gowa,PDAM,28061,11,PAID
2367935,62792,02/09/2023,2,PLN,PLN,PLN Pascabayar,62792,11,PAID
