id,customer_id,type,nominal,balance,description,created_at,updated_at,unique_id,tgl_transaksi,kode_transaksi,type_transaksi,kategori_transaksi
54418430,22811,-,1,331798,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:22.000+08:00,2023-08-28T22:00:22.000+08:00,,28/08/2023,,,Payment
54418429,21137,-,6,1836659,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-28T22:00:22.000+08:00,2023-08-28T22:00:22.000+08:00,,28/08/2023,,,Payment
54418428,21065,-,21,242717,Pemotongan Fee Multivendor | Total Trx : 21,2023-08-28T22:00:19.000+08:00,2023-08-28T22:00:19.000+08:00,,28/08/2023,,,Payment
54418427,3815,-,307,573724,Pemotongan Fee Multivendor | Total Trx : 307,2023-08-28T22:00:19.000+08:00,2023-08-28T22:00:19.000+08:00,,28/08/2023,,,Payment
54418426,3736,-,411,2013400,Pemotongan Fee Multivendor | Total Trx : 411,2023-08-28T22:00:17.000+08:00,2023-08-28T22:00:17.000+08:00,,28/08/2023,,,Payment
54418425,1349,-,20,1059254,Pemotongan Fee Multivendor | Total Trx : 20,2023-08-28T22:00:17.000+08:00,2023-08-28T22:00:17.000+08:00,,28/08/2023,,,Payment
54418424,23303,-,1,1848,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:17.000+08:00,2023-08-28T22:00:17.000+08:00,,28/08/2023,,,Payment
54418423,21006,-,13,1608339,Pemotongan Fee Multivendor | Total Trx : 13,2023-08-28T22:00:17.000+08:00,2023-08-28T22:00:17.000+08:00,,28/08/2023,,,Payment
54418422,20570,-,4,54635,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-28T22:00:16.000+08:00,2023-08-28T22:00:16.000+08:00,,28/08/2023,,,Payment
54418421,19650,-,61,522444,Pemotongan Fee Multivendor | Total Trx : 61,2023-08-28T22:00:15.000+08:00,2023-08-28T22:00:15.000+08:00,,28/08/2023,,,Payment
54418420,4692,-,3,3661464,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-28T22:00:15.000+08:00,2023-08-28T22:00:15.000+08:00,,28/08/2023,,,Payment
54418419,19632,-,38,129968,Pemotongan Fee Multivendor | Total Trx : 38,2023-08-28T22:00:15.000+08:00,2023-08-28T22:00:15.000+08:00,,28/08/2023,,,Payment
54418418,22216,-,23,202354,Pemotongan Fee Multivendor | Total Trx : 23,2023-08-28T22:00:14.000+08:00,2023-08-28T22:00:14.000+08:00,,28/08/2023,,,Payment
54418417,20890,-,492,991085,Pemotongan Fee Multivendor | Total Trx : 492,2023-08-28T22:00:14.000+08:00,2023-08-28T22:00:14.000+08:00,,28/08/2023,,,Payment
54418416,4517,-,9,672553,Pemotongan Fee Multivendor | Total Trx : 9,2023-08-28T22:00:13.000+08:00,2023-08-28T22:00:13.000+08:00,,28/08/2023,,,Payment
54418415,19608,-,722,1376645,Pemotongan Fee Multivendor | Total Trx : 722,2023-08-28T22:00:13.000+08:00,2023-08-28T22:00:13.000+08:00,,28/08/2023,,,Payment
54418414,3380,-,28,569123,Pemotongan Fee Multivendor | Total Trx : 28,2023-08-28T22:00:12.000+08:00,2023-08-28T22:00:12.000+08:00,,28/08/2023,,,Payment
54418413,2097,-,9,6708014,Pemotongan Fee Multivendor | Total Trx : 9,2023-08-28T22:00:12.000+08:00,2023-08-28T22:00:12.000+08:00,,28/08/2023,,,Payment
54418412,19602,-,26,554204,Pemotongan Fee Multivendor | Total Trx : 26,2023-08-28T22:00:12.000+08:00,2023-08-28T22:00:12.000+08:00,,28/08/2023,,,Payment
54418411,4320,-,42,47669,Pemotongan Fee Multivendor | Total Trx : 42,2023-08-28T22:00:12.000+08:00,2023-08-28T22:00:12.000+08:00,,28/08/2023,,,Payment
54418410,19598,-,7,64603,Pemotongan Fee Multivendor | Total Trx : 7,2023-08-28T22:00:12.000+08:00,2023-08-28T22:00:12.000+08:00,,28/08/2023,,,Payment
54418409,20261,-,1,234756,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:11.000+08:00,2023-08-28T22:00:11.000+08:00,,28/08/2023,,,Payment
54418408,1453,-,247,630604,Pemotongan Fee Multivendor | Total Trx : 247,2023-08-28T22:00:11.000+08:00,2023-08-28T22:00:11.000+08:00,,28/08/2023,,,Payment
54418407,12,-,138,41870,Pemotongan Fee Multivendor | Total Trx : 138,2023-08-28T22:00:10.000+08:00,2023-08-28T22:00:10.000+08:00,,28/08/2023,,,Payment
54418406,4000,-,1,6832,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:10.000+08:00,2023-08-28T22:00:10.000+08:00,,28/08/2023,,,Payment
54418405,20588,-,30,426627,Pemotongan Fee Multivendor | Total Trx : 30,2023-08-28T22:00:09.000+08:00,2023-08-28T22:00:09.000+08:00,,28/08/2023,,,Payment
54418404,20030,-,39,13556,Pemotongan Fee Multivendor | Total Trx : 39,2023-08-28T22:00:08.000+08:00,2023-08-28T22:00:08.000+08:00,,28/08/2023,,,Payment
54418403,19370,-,1,53272,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:08.000+08:00,2023-08-28T22:00:08.000+08:00,,28/08/2023,,,Payment
54418402,19990,-,5366,1533902,Pemotongan Fee Multivendor | Total Trx : 5366,2023-08-28T22:00:07.000+08:00,2023-08-28T22:00:07.000+08:00,,28/08/2023,,,Payment
54418401,20156,-,3,89698,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418400,22439,-,10,373216,Pemotongan Fee Multivendor | Total Trx : 10,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418399,19241,-,2,21273,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418398,19977,-,1,3587,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418397,20768,-,7,1272,Pemotongan Fee Multivendor | Total Trx : 7,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418395,19955,-,20,488958,Pemotongan Fee Multivendor | Total Trx : 20,2023-08-28T22:00:06.000+08:00,2023-08-28T22:00:06.000+08:00,,28/08/2023,,,Payment
54418394,21553,-,91,57831,Pemotongan Fee Multivendor | Total Trx : 91,2023-08-28T22:00:05.000+08:00,2023-08-28T22:00:05.000+08:00,,28/08/2023,,,Payment
54418393,1432,-,1,23495,Pemotongan Fee Multivendor | Total Trx : 1,2023-08-28T22:00:05.000+08:00,2023-08-28T22:00:05.000+08:00,,28/08/2023,,,Payment
54418392,20148,-,2,179089,Pemotongan Fee Multivendor | Total Trx : 2,2023-08-28T22:00:05.000+08:00,2023-08-28T22:00:05.000+08:00,,28/08/2023,,,Payment
54418391,19912,-,18,35037,Pemotongan Fee Multivendor | Total Trx : 18,2023-08-28T22:00:04.000+08:00,2023-08-28T22:00:04.000+08:00,,28/08/2023,,,Payment
54418390,19766,-,7,309877,Pemotongan Fee Multivendor | Total Trx : 7,2023-08-28T22:00:04.000+08:00,2023-08-28T22:00:04.000+08:00,,28/08/2023,,,Payment
54418389,20317,-,3,605326,Pemotongan Fee Multivendor | Total Trx : 3,2023-08-28T22:00:04.000+08:00,2023-08-28T22:00:04.000+08:00,,28/08/2023,,,Payment
54418388,18878,-,5,4477,Pemotongan Fee Multivendor | Total Trx : 5,2023-08-28T22:00:04.000+08:00,2023-08-28T22:00:04.000+08:00,,28/08/2023,,,Payment
54418387,20491,-,6,922782,Pemotongan Fee Multivendor | Total Trx : 6,2023-08-28T22:00:04.000+08:00,2023-08-28T22:00:04.000+08:00,,28/08/2023,,,Payment
54418386,19818,-,4,73565,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-28T22:00:03.000+08:00,2023-08-28T22:00:03.000+08:00,,28/08/2023,,,Payment
54418385,20241,-,15,10699,Pemotongan Fee Multivendor | Total Trx : 15,2023-08-28T22:00:03.000+08:00,2023-08-28T22:00:03.000+08:00,,28/08/2023,,,Payment
54418384,19343,-,4,55144,Pemotongan Fee Multivendor | Total Trx : 4,2023-08-28T22:00:01.000+08:00,2023-08-28T22:00:01.000+08:00,,28/08/2023,,,Payment
54417914,26220,-,99000,634899,Order Addon,2023-08-28T20:38:59.000+08:00,2023-08-28T20:38:59.000+08:00,,28/08/2023,,,Addon
54417906,26220,-,299000,733899,Order Addon,2023-08-28T20:37:48.000+08:00,2023-08-28T20:37:48.000+08:00,,28/08/2023,,,Addon
54417903,26220,-,300000,1032899,Order Addon,2023-08-28T20:37:28.000+08:00,2023-08-28T20:37:28.000+08:00,,28/08/2023,,,Addon
54416023,27439,-,0,663,Order Addon,2023-08-28T17:15:06.000+08:00,2023-08-28T17:15:06.000+08:00,,28/08/2023,,,Addon
54416008,25101,-,299000,611693,Order Addon,2023-08-28T17:13:09.000+08:00,2023-08-28T17:13:09.000+08:00,,28/08/2023,,,Addon
54415993,25101,-,299000,910693,Order Addon,2023-08-28T17:11:37.000+08:00,2023-08-28T17:11:37.000+08:00,,28/08/2023,,,Addon
54415951,19991,-,299000,602861,Order Addon,2023-08-28T17:06:19.000+08:00,2023-08-28T17:06:19.000+08:00,,28/08/2023,,,Addon
54415948,19991,-,199000,901861,Order Addon,2023-08-28T17:06:06.000+08:00,2023-08-28T17:06:06.000+08:00,,28/08/2023,,,Addon
54415944,19991,-,99000,1100861,Order Addon,2023-08-28T17:05:47.000+08:00,2023-08-28T17:05:47.000+08:00,,28/08/2023,,,Addon
54415765,20487,-,49000,53587,Perpanjang berlangganan tenant Manual By SPA21,2023-08-28T16:42:30.000+08:00,2023-08-28T16:42:30.000+08:00,,28/08/2023,,,By. Langganan
54415670,19991,-,300000,204860,Order Addon,2023-08-28T16:30:43.000+08:00,2023-08-28T16:30:43.000+08:00,,28/08/2023,,,Addon
54415667,19991,-,199000,504860,Order Addon,2023-08-28T16:30:03.000+08:00,2023-08-28T16:30:03.000+08:00,,28/08/2023,,,Addon
54415660,19991,-,299000,703860,Order Addon,2023-08-28T16:28:58.000+08:00,2023-08-28T16:28:58.000+08:00,,28/08/2023,,,Addon
54415630,19991,-,199000,2370,Order Addon,2023-08-28T16:23:05.000+08:00,2023-08-28T16:23:05.000+08:00,,28/08/2023,,,Addon
54415627,19991,-,199000,201370,Order Addon,2023-08-28T16:22:46.000+08:00,2023-08-28T16:22:46.000+08:00,,28/08/2023,,,Addon
54414623,27006,-,857,0,Tidak Ada Kode Unik,2023-08-28T13:15:44.000+08:00,2023-08-28T13:15:44.000+08:00,,28/08/2023,,,Unknown
54414470,4426,-,49000,51594,Perpanjang berlangganan tenant Manual By SPA16,2023-08-28T12:42:27.000+08:00,2023-08-28T12:42:27.000+08:00,,28/08/2023,,,By. Langganan
54414416,21326,-,199000,1134429,Order Addon,2023-08-28T12:32:06.000+08:00,2023-08-28T12:32:06.000+08:00,,28/08/2023,,,Addon
54414215,22526,-,0,1714,Order Addon,2023-08-28T11:59:57.000+08:00,2023-08-28T11:59:57.000+08:00,,28/08/2023,,,Addon
54413571,23792,-,49000,249451,Perpanjang Berlangganan Tenant By Sistem,2023-08-28T10:00:13.000+08:00,2023-08-28T10:00:13.000+08:00,,28/08/2023,,,By. Langganan
54413570,23773,-,49000,2000,Perpanjang Berlangganan Tenant By Sistem,2023-08-28T10:00:12.000+08:00,2023-08-28T10:00:12.000+08:00,,28/08/2023,,,By. Langganan
54413569,23754,-,49000,51530,Perpanjang Berlangganan Tenant By Sistem,2023-08-28T10:00:09.000+08:00,2023-08-28T10:00:09.000+08:00,,28/08/2023,,,By. Langganan
